source,dataset,date,time,latitude,longitude,station_id,metric,metric_name,value,unit,quality_flag
open_meteo,historical_weather,2026-05-06,2026-05-06T15:00,40.386642,-3.6760864,,temperature_2m,temperature_2m,18.8,°C,
open_meteo,historical_weather,2026-05-06,2026-05-06T16:00,40.386642,-3.6760864,,temperature_2m,temperature_2m,19.5,°C,
open_meteo,historical_weather,2026-05-06,2026-05-06T17:00,40.386642,-3.6760864,,temperature_2m,temperature_2m,19.9,°C,
open_meteo,historical_weather,2026-05-06,2026-05-06T18:00,40.386642,-3.6760864,,temperature_2m,temperature_2m,20.1,°C,
open_meteo,historical_weather,2026-05-06,2026-05-06T19:00,40.386642,-3.6760864,,temperature_2m,temperature_2m,20.0,°C,
open_meteo,historical_weather,2026-05-06,2026-05-06T20:00,40.386642,-3.6760864,,temperature_2m,temperature_2m,19.2,°C,
open_meteo,historical_weather,2026-05-06,2026-05-06T21:00,40.386642,-3.6760864,,temperature_2m,temperature_2m,18.0,°C,
open_meteo,historical_weather,2026-05-06,2026-05-06T22:00,40.386642,-3.6760864,,temperature_2m,temperature_2m,16.6,°C,
open_meteo,historical_weather,2026-05-06,2026-05-06T23:00,40.386642,-3.6760864,,temperature_2m,temperature_2m,15.4,°C,
open_meteo,historical_weather,2026-05-06,2026-05-06T00:00,40.386642,-3.6760864,,relative_humidity_2m,relative_humidity_2m,48,%,
open_meteo,historical_weather,2026-05-06,2026-05-06T01:00,40.386642,-3.6760864,,relative_humidity_2m,relative_humidity_2m,63,%,
open_meteo,historical_weather,2026-05-06,2026-05-06T02:00,40.386642,-3.6760864,,relative_humidity_2m,relative_humidity_2m,63,%,
open_meteo,historical_weather,2026-05-06,2026-05-06T03:00,40.386642,-3.6760864,,relative_humidity_2m,relative_humidity_2m,67,%,
open_meteo,historical_weather,2026-05-06,2026-05-06T04:00,40.386642,-3.6760864,,relative_humidity_2m,relative_humidity_2m,68,%,
open_meteo,historical_weather,2026-05-06,2026-05-06T05:00,40.386642,-3.6760864,,relative_humidity_2m,relative_humidity_2m,68,%,
open_meteo,historical_weather,2026-05-06,2026-05-06T06:00,40.386642,-3.6760864,,relative_humidity_2m,relative_humidity_2m,74,%,
open_meteo,historical_weather,2026-05-06,2026-05-06T07:00,40.386642,-3.6760864,,relative_humidity_2m,relative_humidity_2m,80,%,
open_meteo,historical_weather,2026-05-06,2026-05-06T08:00,40.386642,-3.6760864,,relative_humidity_2m,relative_humidity_2m,78,%,
open_meteo,historical_weather,2026-05-06,2026-05-06T09:00,40.386642,-3.6760864,,relative_humidity_2m,relative_humidity_2m,71,%,
open_meteo,historical_weather,2026-05-06,2026-05-06T10:00,40.386642,-3.6760864,,relative_humidity_2m,relative_humidity_2m,61,%,
open_meteo,historical_weather,2026-05-06,2026-05-06T11:00,40.386642,-3.6760864,,relative_humidity_2m,relative_humidity_2m,50,%,
open_meteo,historical_weather,2026-05-06,2026-05-06T12:00,40.386642,-3.6760864,,relative_humidity_2m,relative_humidity_2m,41,%,
open_meteo,historical_weather,2026-05-06,2026-05-06T13:00,40.386642,-3.6760864,,relative_humidity_2m,relative_humidity_2m,34,%,
open_meteo,historical_weather,2026-05-06,2026-05-06T14:00,40.386642,-3.6760864,,relative_humidity_2m,relative_humidity_2m,33,%,
open_meteo,historical_weather,2026-05-06,2026-05-06T15:00,40.386642,-3.6760864,,relative_humidity_2m,relative_humidity_2m,28,%,
open_meteo,historical_weather,2026-05-06,2026-05-06T16:00,40.386642,-3.6760864,,relative_humidity_2m,relative_humidity_2m,25,%,
open_meteo,historical_weather,2026-05-06,2026-05-06T17:00,40.386642,-3.6760864,,relative_humidity_2m,relative_humidity_2m,24,%,
open_meteo,historical_weather,2026-05-06,2026-05-06T18:00,40.386642,-3.6760864,,relative_humidity_2m,relative_humidity_2m,23,%,
open_meteo,historical_weather,2026-05-06,2026-05-06T19:00,40.386642,-3.6760864,,relative_humidity_2m,relative_humidity_2m,22,%,
open_meteo,historical_weather,2026-05-06,2026-05-06T20:00,40.386642,-3.6760864,,relative_humidity_2m,relative_humidity_2m,23,%,
open_meteo,historical_weather,2026-05-06,2026-05-06T21:00,40.386642,-3.6760864,,relative_humidity_2m,relative_humidity_2m,25,%,
open_meteo,historical_weather,2026-05-06,2026-05-06T22:00,40.386642,-3.6760864,,relative_humidity_2m,relative_humidity_2m,29,%,
open_meteo,historical_weather,2026-05-06,2026-05-06T23:00,40.386642,-3.6760864,,relative_humidity_2m,relative_humidity_2m,34,%,
open_meteo,historical_weather,2026-05-06,2026-05-06T00:00,40.386642,-3.6760864,,precipitation,precipitation,0.0,mm,
open_meteo,historical_weather,2026-05-06,2026-05-06T01:00,40.386642,-3.6760864,,precipitation,precipitation,0.0,mm,
open_meteo,historical_weather,2026-05-06,2026-05-06T02:00,40.386642,-3.6760864,,precipitation,precipitation,0.0,mm,
open_meteo,historical_weather,2026-05-06,2026-05-06T03:00,40.386642,-3.6760864,,precipitation,precipitation,0.0,mm,
open_meteo,historical_weather,2026-05-06,2026-05-06T04:00,40.386642,-3.6760864,,precipitation,precipitation,0.0,mm,
open_meteo,historical_weather,2026-05-06,2026-05-06T05:00,40.386642,-3.6760864,,precipitation,precipitation,0.0,mm,
open_meteo,historical_weather,2026-05-06,2026-05-06T06:00,40.386642,-3.6760864,,precipitation,precipitation,0.0,mm,
open_meteo,historical_weather,2026-05-06,2026-05-06T07:00,40.386642,-3.6760864,,precipitation,precipitation,0.0,mm,
open_meteo,historical_weather,2026-05-06,2026-05-06T08:00,40.386642,-3.6760864,,precipitation,precipitation,0.0,mm,
open_meteo,historical_weather,2026-05-06,2026-05-06T09:00,40.386642,-3.6760864,,precipitation,precipitation,0.0,mm,
open_meteo,historical_weather,2026-05-06,2026-05-06T10:00,40.386642,-3.6760864,,precipitation,precipitation,0.0,mm,
open_meteo,historical_weather,2026-05-06,2026-05-06T11:00,40.386642,-3.6760864,,precipitation,precipitation,0.0,mm,
open_meteo,historical_weather,2026-05-06,2026-05-06T12:00,40.386642,-3.6760864,,precipitation,precipitation,0.0,mm,
open_meteo,historical_weather,2026-05-06,2026-05-06T13:00,40.386642,-3.6760864,,precipitation,precipitation,0.0,mm,
open_meteo,historical_weather,2026-05-06,2026-05-06T14:00,40.386642,-3.6760864,,precipitation,precipitation,0.0,mm,
open_meteo,historical_weather,2026-05-06,2026-05-06T15:00,40.386642,-3.6760864,,precipitation,precipitation,0.0,mm,
open_meteo,historical_weather,2026-05-06,2026-05-06T16:00,40.386642,-3.6760864,,precipitation,precipitation,0.0,mm,
open_meteo,historical_weather,2026-05-06,2026-05-06T17:00,40.386642,-3.6760864,,precipitation,precipitation,0.0,mm,
open_meteo,historical_weather,2026-05-06,2026-05-06T18:00,40.386642,-3.6760864,,precipitation,precipitation,0.0,mm,
open_meteo,historical_weather,2026-05-06,2026-05-06T19:00,40.386642,-3.6760864,,precipitation,precipitation,0.0,mm,
open_meteo,historical_weather,2026-05-06,2026-05-06T20:00,40.386642,-3.6760864,,precipitation,precipitation,0.0,mm,
open_meteo,historical_weather,2026-05-06,2026-05-06T21:00,40.386642,-3.6760864,,precipitation,precipitation,0.0,mm,
open_meteo,historical_weather,2026-05-06,2026-05-06T22:00,40.386642,-3.6760864,,precipitation,precipitation,0.0,mm,
open_meteo,historical_weather,2026-05-06,2026-05-06T23:00,40.386642,-3.6760864,,precipitation,precipitation,0.0,mm,
open_meteo,historical_weather,2026-05-06,2026-05-06T00:00,40.386642,-3.6760864,,wind_speed_10m,wind_speed_10m,9.6,km/h,
open_meteo,historical_weather,2026-05-06,2026-05-06T01:00,40.386642,-3.6760864,,wind_speed_10m,wind_speed_10m,3.1,km/h,
open_meteo,historical_weather,2026-05-06,2026-05-06T02:00,40.386642,-3.6760864,,wind_speed_10m,wind_speed_10m,3.6,km/h,
open_meteo,historical_weather,2026-05-06,2026-05-06T03:00,40.386642,-3.6760864,,wind_speed_10m,wind_speed_10m,1.5,km/h,
open_meteo,historical_weather,2026-05-06,2026-05-06T04:00,40.386642,-3.6760864,,wind_speed_10m,wind_speed_10m,1.3,km/h,
open_meteo,historical_weather,2026-05-06,2026-05-06T05:00,40.386642,-3.6760864,,wind_speed_10m,wind_speed_10m,4.8,km/h,
open_meteo,historical_weather,2026-05-06,2026-05-06T06:00,40.386642,-3.6760864,,wind_speed_10m,wind_speed_10m,7.9,km/h,
open_meteo,historical_weather,2026-05-06,2026-05-06T07:00,40.386642,-3.6760864,,wind_speed_10m,wind_speed_10m,6.8,km/h,
open_meteo,historical_weather,2026-05-06,2026-05-06T08:00,40.386642,-3.6760864,,wind_speed_10m,wind_speed_10m,7.7,km/h,
open_meteo,historical_weather,2026-05-06,2026-05-06T09:00,40.386642,-3.6760864,,wind_speed_10m,wind_speed_10m,5.1,km/h,
open_meteo,historical_weather,2026-05-06,2026-05-06T10:00,40.386642,-3.6760864,,wind_speed_10m,wind_speed_10m,4.6,km/h,
open_meteo,historical_weather,2026-05-06,2026-05-06T11:00,40.386642,-3.6760864,,wind_speed_10m,wind_speed_10m,5.9,km/h,
open_meteo,historical_weather,2026-05-06,2026-05-06T12:00,40.386642,-3.6760864,,wind_speed_10m,wind_speed_10m,3.6,km/h,
open_meteo,historical_weather,2026-05-06,2026-05-06T13:00,40.386642,-3.6760864,,wind_speed_10m,wind_speed_10m,0.4,km/h,
open_meteo,historical_weather,2026-05-06,2026-05-06T14:00,40.386642,-3.6760864,,wind_speed_10m,wind_speed_10m,0.9,km/h,
open_meteo,historical_weather,2026-05-06,2026-05-06T15:00,40.386642,-3.6760864,,wind_speed_10m,wind_speed_10m,2.2,km/h,
open_meteo,historical_weather,2026-05-06,2026-05-06T16:00,40.386642,-3.6760864,,wind_speed_10m,wind_speed_10m,3.0,km/h,
open_meteo,historical_weather,2026-05-06,2026-05-06T17:00,40.386642,-3.6760864,,wind_speed_10m,wind_speed_10m,4.0,km/h,
open_meteo,historical_weather,2026-05-06,2026-05-06T18:00,40.386642,-3.6760864,,wind_speed_10m,wind_speed_10m,4.6,km/h,
open_meteo,historical_weather,2026-05-06,2026-05-06T19:00,40.386642,-3.6760864,,wind_speed_10m,wind_speed_10m,5.9,km/h,
open_meteo,historical_weather,2026-05-06,2026-05-06T20:00,40.386642,-3.6760864,,wind_speed_10m,wind_speed_10m,7.8,km/h,
open_meteo,historical_weather,2026-05-06,2026-05-06T21:00,40.386642,-3.6760864,,wind_speed_10m,wind_speed_10m,3.1,km/h,
open_meteo,historical_weather,2026-05-06,2026-05-06T22:00,40.386642,-3.6760864,,wind_speed_10m,wind_speed_10m,8.1,km/h,
open_meteo,historical_weather,2026-05-06,2026-05-06T23:00,40.386642,-3.6760864,,wind_speed_10m,wind_speed_10m,9.8,km/h,
open_meteo,historical_weather,2026-05-06,2026-05-06T00:00,40.386642,-3.6760864,,shortwave_radiation,shortwave_radiation,0.0,W/m²,
open_meteo,historical_weather,2026-05-06,2026-05-06T01:00,40.386642,-3.6760864,,shortwave_radiation,shortwave_radiation,0.0,W/m²,
open_meteo,historical_weather,2026-05-06,2026-05-06T02:00,40.386642,-3.6760864,,shortwave_radiation,shortwave_radiation,0.0,W/m²,
open_meteo,historical_weather,2026-05-06,2026-05-06T03:00,40.386642,-3.6760864,,shortwave_radiation,shortwave_radiation,0.0,W/m²,
open_meteo,historical_weather,2026-05-06,2026-05-06T04:00,40.386642,-3.6760864,,shortwave_radiation,shortwave_radiation,0.0,W/m²,
open_meteo,historical_weather,2026-05-06,2026-05-06T05:00,40.386642,-3.6760864,,shortwave_radiation,shortwave_radiation,0.0,W/m²,
open_meteo,historical_weather,2026-05-06,2026-05-06T06:00,40.386642,-3.6760864,,shortwave_radiation,shortwave_radiation,0.0,W/m²,
open_meteo,historical_weather,2026-05-06,2026-05-06T07:00,40.386642,-3.6760864,,shortwave_radiation,shortwave_radiation,0.0,W/m²,
open_meteo,historical_weather,2026-05-06,2026-05-06T08:00,40.386642,-3.6760864,,shortwave_radiation,shortwave_radiation,31.0,W/m²,
open_meteo,historical_weather,2026-05-06,2026-05-06T09:00,40.386642,-3.6760864,,shortwave_radiation,shortwave_radiation,181.0,W/m²,
open_meteo,historical_weather,2026-05-06,2026-05-06T10:00,40.386642,-3.6760864,,shortwave_radiation,shortwave_radiation,378.0,W/m²,
open_meteo,historical_weather,2026-05-06,2026-05-06T11:00,40.386642,-3.6760864,,shortwave_radiation,shortwave_radiation,572.0,W/m²,
open_meteo,historical_weather,2026-05-06,2026-05-06T12:00,40.386642,-3.6760864,,shortwave_radiation,shortwave_radiation,742.0,W/m²,
open_meteo,historical_weather,2026-05-06,2026-05-06T13:00,40.386642,-3.6760864,,shortwave_radiation,shortwave_radiation,837.0,W/m²,
open_meteo,historical_weather,2026-05-06,2026-05-06T14:00,40.386642,-3.6760864,,shortwave_radiation,shortwave_radiation,840.0,W/m²,
open_meteo,historical_weather,2026-05-06,2026-05-06T15:00,40.386642,-3.6760864,,shortwave_radiation,shortwave_radiation,732.0,W/m²,
open_meteo,historical_weather,2026-05-06,2026-05-06T16:00,40.386642,-3.6760864,,shortwave_radiation,shortwave_radiation,680.0,W/m²,
open_meteo,historical_weather,2026-05-06,2026-05-06T17:00,40.386642,-3.6760864,,shortwave_radiation,shortwave_radiation,630.0,W/m²,
open_meteo,historical_weather,2026-05-06,2026-05-06T18:00,40.386642,-3.6760864,,shortwave_radiation,shortwave_radiation,545.0,W/m²,
open_meteo,historical_weather,2026-05-06,2026-05-06T19:00,40.386642,-3.6760864,,shortwave_radiation,shortwave_radiation,361.0,W/m²,
open_meteo,historical_weather,2026-05-06,2026-05-06T20:00,40.386642,-3.6760864,,shortwave_radiation,shortwave_radiation,164.0,W/m²,
open_meteo,historical_weather,2026-05-06,2026-05-06T21:00,40.386642,-3.6760864,,shortwave_radiation,shortwave_radiation,78.0,W/m²,
open_meteo,historical_weather,2026-05-06,2026-05-06T22:00,40.386642,-3.6760864,,shortwave_radiation,shortwave_radiation,1.0,W/m²,
open_meteo,historical_weather,2026-05-06,2026-05-06T23:00,40.386642,-3.6760864,,shortwave_radiation,shortwave_radiation,0.0,W/m²,
